t,cell_location,a,x,s
90,"(8, 7)",1,1,0
90,"(8, 8)",0,0,0
90,"(8, 9)",0,0,0
90,"(8, 10)",1,1,0
90,"(8, 11)",1,0,0
90,"(8, 12)",1,1,0
90,"(8, 13)",0,0,0
90,"(8, 14)",1,1,0
90,"(8, 15)",1,1,0
90,"(8, 16)",1,1,0
90,"(8, 17)",1,0,0
90,"(8, 18)",0,0,0
90,"(8, 19)",0,0,0
90,"(9, 0)",1,1,0
90,"(9, 1)",1,1,0
90,"(9, 2)",0,0,0
90,"(9, 3)",1,1,0
90,"(9, 4)",0,0,0
90,"(9, 5)",1,0,0
90,"(9, 6)",0,0,0
90,"(9, 7)",0,0,0
90,"(9, 8)",1,1,0
90,"(9, 9)",1,1,0
90,"(9, 10)",1,1,0
90,"(9, 11)",1,1,0
90,"(9, 12)",1,1,0
90,"(9, 13)",0,0,0
90,"(9, 14)",0,0,0
90,"(9, 15)",1,1,0
90,"(9, 16)",1,0,0
90,"(9, 17)",0,0,0
90,"(9, 18)",1,0,0
90,"(9, 19)",0,0,0
90,"(10, 0)",1,1,0
90,"(10, 1)",1,1,0
90,"(10, 2)",0,0,0
90,"(10, 3)",0,0,0
90,"(10, 4)",1,1,0
90,"(10, 5)",1,1,0
90,"(10, 6)",0,0,0
90,"(10, 7)",0,0,0
90,"(10, 8)",1,1,0
90,"(10, 9)",0,0,0
90,"(10, 10)",1,0,0
90,"(10, 11)",0,0,0
90,"(10, 12)",0,0,0
90,"(10, 13)",0,0,0
90,"(10, 14)",1,1,0
90,"(10, 15)",1,0,0
90,"(10, 16)",1,0,1
90,"(10, 17)",0,0,0
90,"(10, 18)",1,0,0
90,"(10, 19)",1,1,0
90,"(11, 0)",0,0,0
90,"(11, 1)",0,0,0
90,"(11, 2)",1,0,0
90,"(11, 3)",0,0,0
90,"(11, 4)",0,0,0
90,"(11, 5)",1,0,0
90,"(11, 6)",0,0,0
90,"(11, 7)",1,1,0
90,"(11, 8)",1,1,0
90,"(11, 9)",0,0,0
90,"(11, 10)",0,0,0
90,"(11, 11)",0,0,0
90,"(11, 12)",1,1,0
90,"(11, 13)",1,1,0
90,"(11, 14)",1,0,0
90,"(11, 15)",1,1,0
90,"(11, 16)",0,0,0
90,"(11, 17)",0,0,0
90,"(11, 18)",1,1,0
90,"(11, 19)",0,0,0
90,"(12, 0)",0,0,0
90,"(12, 1)",0,0,0
90,"(12, 2)",1,0,0
90,"(12, 3)",1,0,0
90,"(12, 4)",0,0,0
90,"(12, 5)",0,0,0
90,"(12, 6)",0,0,0
90,"(12, 7)",0,0,0
90,"(12, 8)",1,1,0
90,"(12, 9)",0,0,0
90,"(12, 10)",1,1,0
90,"(12, 11)",0,0,0
90,"(12, 12)",1,0,0
90,"(12, 13)",0,0,0
90,"(12, 14)",1,0,0
90,"(12, 15)",1,0,0
90,"(12, 16)",1,0,0
90,"(12, 17)",0,0,0
90,"(12, 18)",1,1,0
90,"(12, 19)",0,0,0
90,"(13, 0)",1,0,0
90,"(13, 1)",1,1,0
90,"(13, 2)",0,0,0
90,"(13, 3)",1,0,0
90,"(13, 4)",0,0,0
90,"(13, 5)",1,1,0
90,"(13, 6)",0,0,0
90,"(13, 7)",1,0,0
90,"(13, 8)",0,0,0
90,"(13, 9)",1,1,0
90,"(13, 10)",1,1,0
90,"(13, 11)",1,1,0
90,"(13, 12)",0,0,0
90,"(13, 13)",0,0,0
90,"(13, 14)",0,0,0
90,"(13, 15)",1,0,0
90,"(13, 16)",1,0,0
90,"(13, 17)",0,0,0
90,"(13, 18)",1,1,0
90,"(13, 19)",1,1,0
90,"(14, 0)",1,0,0
90,"(14, 1)",0,0,0
90,"(14, 2)",0,0,0
90,"(14, 3)",1,0,0
90,"(14, 4)",1,1,0
90,"(14, 5)",1,1,0
90,"(14, 6)",0,0,0
90,"(14, 7)",0,0,0
90,"(14, 8)",0,0,0
90,"(14, 9)",0,0,0
90,"(14, 10)",0,0,0
90,"(14, 11)",1,0,0
90,"(14, 12)",1,1,0
90,"(14, 13)",1,0,0
90,"(14, 14)",1,1,0
90,"(14, 15)",1,0,0
90,"(14, 16)",1,1,0
90,"(14, 17)",0,0,0
90,"(14, 18)",0,0,0
90,"(14, 19)",0,0,0
90,"(15, 0)",1,1,0
90,"(15, 1)",1,0,0
90,"(15, 2)",0,0,0
90,"(15, 3)",1,0,0
90,"(15, 4)",0,0,0
90,"(15, 5)",1,1,1
90,"(15, 6)",1,1,0
90,"(15, 7)",0,0,0
90,"(15, 8)",1,1,0
90,"(15, 9)",0,0,0
90,"(15, 10)",0,0,0
90,"(15, 11)",0,0,0
90,"(15, 12)",0,0,0
90,"(15, 13)",0,0,0
90,"(15, 14)",1,0,0
90,"(15, 15)",0,0,0
90,"(15, 16)",1,0,0
90,"(15, 17)",0,0,0
90,"(15, 18)",0,0,0
90,"(15, 19)",0,0,0
90,"(16, 0)",0,0,0
90,"(16, 1)",1,0,0
90,"(16, 2)",0,0,0
90,"(16, 3)",0,0,0
90,"(16, 4)",0,0,0
90,"(16, 5)",0,0,0
90,"(16, 6)",0,0,0
90,"(16, 7)",1,0,0
90,"(16, 8)",1,1,0
90,"(16, 9)",1,1,0
90,"(16, 10)",1,0,0
90,"(16, 11)",0,0,0
90,"(16, 12)",0,0,0
90,"(16, 13)",1,0,0
90,"(16, 14)",1,0,0
90,"(16, 15)",1,0,0
90,"(16, 16)",1,1,0
90,"(16, 17)",0,0,0
90,"(16, 18)",1,0,0
90,"(16, 19)",0,0,0
90,"(17, 0)",1,0,0
90,"(17, 1)",0,0,0
90,"(17, 2)",0,0,0
90,"(17, 3)",1,0,0
90,"(17, 4)",1,1,0
90,"(17, 5)",0,0,0
90,"(17, 6)",0,0,0
90,"(17, 7)",1,1,0
90,"(17, 8)",0,0,0
90,"(17, 9)",0,0,0
90,"(17, 10)",1,1,0
90,"(17, 11)",1,0,0
90,"(17, 12)",1,0,0
90,"(17, 13)",1,1,0
90,"(17, 14)",0,0,0
90,"(17, 15)",0,0,0
90,"(17, 16)",1,1,0
90,"(17, 17)",1,1,0
90,"(17, 18)",0,0,0
90,"(17, 19)",1,0,0
90,"(18, 0)",0,0,0
90,"(18, 1)",1,0,0
90,"(18, 2)",1,0,0
90,"(18, 3)",0,0,0
90,"(18, 4)",1,0,0
90,"(18, 5)",0,0,0
90,"(18, 6)",1,0,0
90,"(18, 7)",0,0,0
90,"(18, 8)",0,0,0
90,"(18, 9)",1,0,0
90,"(18, 10)",1,1,0
90,"(18, 11)",0,0,0
90,"(18, 12)",0,0,0
90,"(18, 13)",0,0,0
90,"(18, 14)",1,1,0
90,"(18, 15)",1,0,0
90,"(18, 16)",0,0,0
90,"(18, 17)",1,0,0
90,"(18, 18)",1,1,0
90,"(18, 19)",1,0,0
90,"(19, 0)",1,0,0
90,"(19, 1)",1,0,0
90,"(19, 2)",1,0,0
90,"(19, 3)",0,0,0
90,"(19, 4)",0,0,0
90,"(19, 5)",1,1,0
90,"(19, 6)",0,0,0
90,"(19, 7)",1,0,0
90,"(19, 8)",0,0,0
90,"(19, 9)",0,0,0
90,"(19, 10)",0,0,0
90,"(19, 11)",0,0,0
90,"(19, 12)",1,1,0
90,"(19, 13)",1,0,0
90,"(19, 14)",0,0,0
90,"(19, 15)",0,0,0
90,"(19, 16)",0,0,0
90,"(19, 17)",1,0,0
90,"(19, 18)",0,0,0
90,"(19, 19)",0,0,0
91,"(0, 0)",1,0,0
91,"(0, 1)",1,0,0
91,"(0, 2)",0,0,0
91,"(0, 3)",1,0,0
91,"(0, 4)",1,0,0
91,"(0, 5)",0,0,0
91,"(0, 6)",1,1,0
91,"(0, 7)",0,0,0
91,"(0, 8)",1,0,0
91,"(0, 9)",1,1,0
91,"(0, 10)",0,0,0
91,"(0, 11)",0,0,0
91,"(0, 12)",0,0,0
91,"(0, 13)",1,0,0
91,"(0, 14)",0,0,0
91,"(0, 15)",1,0,0
91,"(0, 16)",0,0,0
91,"(0, 17)",0,0,0
91,"(0, 18)",0,0,0
91,"(0, 19)",1,0,0
91,"(1, 0)",0,0,0
91,"(1, 1)",0,0,0
91,"(1, 2)",0,0,0
91,"(1, 3)",0,0,0
91,"(1, 4)",0,0,0
91,"(1, 5)",0,0,0
91,"(1, 6)",0,0,0
91,"(1, 7)",1,0,0
91,"(1, 8)",1,0,0
91,"(1, 9)",1,1,0
91,"(1, 10)",1,0,0
91,"(1, 11)",0,0,0
91,"(1, 12)",1,0,0
91,"(1, 13)",0,0,0
91,"(1, 14)",1,1,0
91,"(1, 15)",1,0,0
91,"(1, 16)",0,0,0
91,"(1, 17)",0,0,0
91,"(1, 18)",1,0,0
91,"(1, 19)",0,0,0
91,"(2, 0)",1,0,0
91,"(2, 1)",1,0,0
91,"(2, 2)",1,0,1
91,"(2, 3)",1,0,0
91,"(2, 4)",1,0,0
91,"(2, 5)",1,1,0
91,"(2, 6)",0,0,0
91,"(2, 7)",1,0,0
91,"(2, 8)",1,1,0
91,"(2, 9)",1,0,0
91,"(2, 10)",0,0,0
91,"(2, 11)",0,0,0
91,"(2, 12)",1,0,0
91,"(2, 13)",0,0,0
91,"(2, 14)",1,1,0
91,"(2, 15)",0,0,0
91,"(2, 16)",1,0,0
91,"(2, 17)",0,0,0
91,"(2, 18)",1,0,0
91,"(2, 19)",1,0,0
91,"(3, 0)",1,0,0
91,"(3, 1)",1,1,0
91,"(3, 2)",0,0,0
91,"(3, 3)",0,0,0
91,"(3, 4)",0,0,0
91,"(3, 5)",1,0,0
91,"(3, 6)",1,0,0
91,"(3, 7)",1,1,0
91,"(3, 8)",1,1,0
91,"(3, 9)",1,1,0
91,"(3, 10)",0,0,0
91,"(3, 11)",1,1,0
91,"(3, 12)",0,0,0
91,"(3, 13)",1,1,0
91,"(3, 14)",0,0,0
91,"(3, 15)",1,1,0
91,"(3, 16)",1,0,0
91,"(3, 17)",0,0,0
91,"(3, 18)",0,0,0
91,"(3, 19)",0,0,0
91,"(4, 0)",0,0,0
91,"(4, 1)",0,0,0
91,"(4, 2)",1,1,0
91,"(4, 3)",0,0,0
91,"(4, 4)",0,0,0
91,"(4, 5)",0,0,0
91,"(4, 6)",0,0,0
91,"(4, 7)",1,1,0
91,"(4, 8)",1,1,0
91,"(4, 9)",1,0,0
91,"(4, 10)",0,0,0
91,"(4, 11)",0,0,0
91,"(4, 12)",1,1,0
91,"(4, 13)",0,0,0
91,"(4, 14)",1,0,0
91,"(4, 15)",1,0,0
91,"(4, 16)",1,0,0
91,"(4, 17)",0,0,0
91,"(4, 18)",0,0,0
91,"(4, 19)",0,0,0
91,"(5, 0)",1,1,0
91,"(5, 1)",1,0,0
91,"(5, 2)",0,0,0
91,"(5, 3)",0,0,0
91,"(5, 4)",1,1,0
91,"(5, 5)",1,1,0
91,"(5, 6)",0,0,0
91,"(5, 7)",1,0,0
91,"(5, 8)",0,0,0
91,"(5, 9)",0,0,0
91,"(5, 10)",1,1,0
91,"(5, 11)",1,1,0
91,"(5, 12)",0,0,0
91,"(5, 13)",0,0,0
91,"(5, 14)",1,0,0
91,"(5, 15)",1,1,0
91,"(5, 16)",0,0,0
91,"(5, 17)",1,1,0
91,"(5, 18)",1,0,0
91,"(5, 19)",1,0,0
91,"(6, 0)",1,0,0
91,"(6, 1)",1,1,0
91,"(6, 2)",0,0,0
91,"(6, 3)",0,0,0
91,"(6, 4)",0,0,0
91,"(6, 5)",1,0,0
91,"(6, 6)",0,0,0
91,"(6, 7)",1,1,0
91,"(6, 8)",0,0,0
91,"(6, 9)",0,0,0
91,"(6, 10)",0,0,0
91,"(6, 11)",1,0,0
91,"(6, 12)",0,0,0
91,"(6, 13)",1,0,0
91,"(6, 14)",0,0,0
91,"(6, 15)",0,0,0
91,"(6, 16)",1,1,0
91,"(6, 17)",0,0,0
91,"(6, 18)",0,0,0
91,"(6, 19)",1,0,0
91,"(7, 0)",1,0,0
91,"(7, 1)",0,0,0
91,"(7, 2)",0,0,0
91,"(7, 3)",0,0,0
91,"(7, 4)",0,0,0
91,"(7, 5)",0,0,0
91,"(7, 6)",1,1,0
91,"(7, 7)",1,0,0
91,"(7, 8)",1,1,0
91,"(7, 9)",1,1,0
91,"(7, 10)",0,0,0
91,"(7, 11)",0,0,0
91,"(7, 12)",0,0,0
91,"(7, 13)",1,0,0
91,"(7, 14)",1,0,0
91,"(7, 15)",0,0,0
91,"(7, 16)",1,1,0
91,"(7, 17)",0,0,0
91,"(7, 18)",1,0,0
91,"(7, 19)",0,0,0
91,"(8, 0)",1,1,0
91,"(8, 1)",0,0,0
91,"(8, 2)",1,0,0
91,"(8, 3)",1,1,0
91,"(8, 4)",1,0,0
91,"(8, 5)",0,0,0
91,"(8, 6)",1,0,0
91,"(8, 7)",0,0,0
91,"(8, 8)",1,0,0
91,"(8, 9)",0,0,0
91,"(8, 10)",0,0,0
91,"(8, 11)",0,0,0
91,"(8, 12)",0,0,0
91,"(8, 13)",0,0,0
91,"(8, 14)",0,0,0
91,"(8, 15)",1,0,0
91,"(8, 16)",1,1,0
91,"(8, 17)",0,0,0
91,"(8, 18)",1,0,0
91,"(8, 19)",1,0,0
91,"(9, 0)",0,0,0
91,"(9, 1)",0,0,0
91,"(9, 2)",1,1,0
91,"(9, 3)",0,0,0
91,"(9, 4)",1,0,0
91,"(9, 5)",0,0,0
91,"(9, 6)",1,1,0
91,"(9, 7)",0,0,0
91,"(9, 8)",0,0,0
91,"(9, 9)",1,1,0
91,"(9, 10)",0,0,0
91,"(9, 11)",1,1,0
91,"(9, 12)",0,0,0
91,"(9, 13)",1,1,0
91,"(9, 14)",0,0,0
91,"(9, 15)",0,0,0
91,"(9, 16)",1,1,0
91,"(9, 17)",1,1,0
91,"(9, 18)",1,0,0
91,"(9, 19)",0,0,0
91,"(10, 0)",1,0,0
91,"(10, 1)",1,0,0
91,"(10, 2)",0,0,0
91,"(10, 3)",1,0,0
91,"(10, 4)",1,0,0
91,"(10, 5)",1,0,0
91,"(10, 6)",1,1,0
91,"(10, 7)",1,0,0
91,"(10, 8)",1,1,0
91,"(10, 9)",1,1,0
91,"(10, 10)",0,0,0
91,"(10, 11)",1,1,0
91,"(10, 12)",0,0,0
91,"(10, 13)",0,0,0
91,"(10, 14)",0,0,0
91,"(10, 15)",1,1,0
91,"(10, 16)",1,0,1
91,"(10, 17)",1,1,0
91,"(10, 18)",1,0,0
91,"(10, 19)",1,0,0
91,"(11, 0)",0,0,0
91,"(11, 1)",0,0,0
91,"(11, 2)",0,0,0
91,"(11, 3)",0,0,0
91,"(11, 4)",1,1,0
91,"(11, 5)",1,1,0
91,"(11, 6)",1,1,0
91,"(11, 7)",1,1,0
91,"(11, 8)",1,0,0
91,"(11, 9)",1,1,0
91,"(11, 10)",0,0,0
91,"(11, 11)",0,0,0
91,"(11, 12)",0,0,0
91,"(11, 13)",1,1,0
91,"(11, 14)",0,0,0
91,"(11, 15)",0,0,0
91,"(11, 16)",0,0,0
91,"(11, 17)",1,0,0
91,"(11, 18)",0,0,0
91,"(11, 19)",1,0,0
91,"(12, 0)",0,0,0
91,"(12, 1)",1,1,0
91,"(12, 2)",1,1,0
91,"(12, 3)",1,1,0
91,"(12, 4)",0,0,0
91,"(12, 5)",1,1,0
91,"(12, 6)",0,0,0
91,"(12, 7)",1,1,0
91,"(12, 8)",1,0,0
91,"(12, 9)",1,1,0
91,"(12, 10)",1,1,0
91,"(12, 11)",1,1,0
91,"(12, 12)",1,1,0
91,"(12, 13)",1,0,0
91,"(12, 14)",1,1,0
91,"(12, 15)",0,0,0
91,"(12, 16)",1,1,0
91,"(12, 17)",0,0,0
91,"(12, 18)",1,0,0
91,"(12, 19)",1,0,0
91,"(13, 0)",1,1,0
91,"(13, 1)",1,1,0
91,"(13, 2)",0,0,0
91,"(13, 3)",1,0,0
91,"(13, 4)",0,0,0
91,"(13, 5)",0,0,0
91,"(13, 6)",0,0,0
91,"(13, 7)",1,0,0
91,"(13, 8)",0,0,0
91,"(13, 9)",1,1,0
91,"(13, 10)",0,0,0
91,"(13, 11)",1,1,0
91,"(13, 12)",1,1,0
91,"(13, 13)",1,1,0
91,"(13, 14)",0,0,0
91,"(13, 15)",0,0,0
91,"(13, 16)",1,0,0
91,"(13, 17)",0,0,0
91,"(13, 18)",0,0,0
91,"(13, 19)",0,0,0
91,"(14, 0)",0,0,0
91,"(14, 1)",0,0,0
91,"(14, 2)",1,0,0
91,"(14, 3)",0,0,0
91,"(14, 4)",1,0,0
91,"(14, 5)",1,1,0
91,"(14, 6)",1,0,0
91,"(14, 7)",0,0,0
91,"(14, 8)",0,0,0
91,"(14, 9)",0,0,0
91,"(14, 10)",1,1,0
91,"(14, 11)",1,0,0
91,"(14, 12)",0,0,0
91,"(14, 13)",1,1,0
91,"(14, 14)",1,0,0
91,"(14, 15)",0,0,0
91,"(14, 16)",0,0,0
91,"(14, 17)",1,1,0
91,"(14, 18)",1,1,0
91,"(14, 19)",1,1,0
91,"(15, 0)",0,0,0
91,"(15, 1)",0,0,0
91,"(15, 2)",0,0,0
91,"(15, 3)",0,0,0
91,"(15, 4)",1,1,0
91,"(15, 5)",1,0,1
91,"(15, 6)",1,0,0
91,"(15, 7)",0,0,0
91,"(15, 8)",0,0,0
91,"(15, 9)",1,0,0
91,"(15, 10)",1,0,0
91,"(15, 11)",1,1,0
91,"(15, 12)",1,0,0
91,"(15, 13)",0,0,0
91,"(15, 14)",1,0,0
91,"(15, 15)",1,0,0
91,"(15, 16)",0,0,0
91,"(15, 17)",1,0,0
91,"(15, 18)",1,1,0
91,"(15, 19)",0,0,0
91,"(16, 0)",0,0,0
91,"(16, 1)",0,0,0
91,"(16, 2)",0,0,0
91,"(16, 3)",1,0,0
91,"(16, 4)",0,0,0
91,"(16, 5)",0,0,0
91,"(16, 6)",0,0,0
91,"(16, 7)",1,1,0
91,"(16, 8)",0,0,0
91,"(16, 9)",0,0,0
91,"(16, 10)",1,1,0
91,"(16, 11)",0,0,0
91,"(16, 12)",0,0,0
91,"(16, 13)",0,0,0
91,"(16, 14)",0,0,0
91,"(16, 15)",1,0,0
91,"(16, 16)",1,1,0
91,"(16, 17)",1,0,0
91,"(16, 18)",0,0,0
91,"(16, 19)",0,0,0
91,"(17, 0)",1,0,0
91,"(17, 1)",0,0,0
91,"(17, 2)",0,0,0
91,"(17, 3)",0,0,0
91,"(17, 4)",1,1,0
91,"(17, 5)",1,1,0
91,"(17, 6)",0,0,0
91,"(17, 7)",0,0,0
91,"(17, 8)",0,0,0
91,"(17, 9)",0,0,0
91,"(17, 10)",1,1,0
91,"(17, 11)",1,1,0
91,"(17, 12)",1,0,0
91,"(17, 13)",1,1,0
91,"(17, 14)",0,0,0
91,"(17, 15)",0,0,0
91,"(17, 16)",0,0,0
91,"(17, 17)",1,0,0
91,"(17, 18)",1,0,0
91,"(17, 19)",1,0,0
91,"(18, 0)",0,0,0
91,"(18, 1)",1,0,0
91,"(18, 2)",0,0,0
91,"(18, 3)",1,1,0
91,"(18, 4)",1,1,0
91,"(18, 5)",0,0,0
91,"(18, 6)",1,1,0
91,"(18, 7)",1,1,0
91,"(18, 8)",1,1,0
91,"(18, 9)",0,0,0
91,"(18, 10)",1,0,0
91,"(18, 11)",0,0,0
91,"(18, 12)",0,0,0
91,"(18, 13)",0,0,0
91,"(18, 14)",1,0,0
91,"(18, 15)",1,0,0
91,"(18, 16)",0,0,0
91,"(18, 17)",1,0,0
91,"(18, 18)",1,0,0
91,"(18, 19)",0,0,0
91,"(19, 0)",0,0,0
91,"(19, 1)",0,0,0
91,"(19, 2)",1,1,0
91,"(19, 3)",1,0,0
91,"(19, 4)",0,0,0
91,"(19, 5)",0,0,0
91,"(19, 6)",0,0,0
91,"(19, 7)",0,0,0
91,"(19, 8)",0,0,0
91,"(19, 9)",1,1,0
91,"(19, 10)",0,0,0
91,"(19, 11)",1,1,0
91,"(19, 12)",1,0,0
91,"(19, 13)",1,1,0
91,"(19, 14)",1,1,0
91,"(19, 15)",0,0,0
91,"(19, 16)",0,0,0
91,"(19, 17)",1,0,0
91,"(19, 18)",0,0,0
91,"(19, 19)",0,0,0
92,"(0, 0)",1,0,0
92,"(0, 1)",1,1,0
92,"(0, 2)",1,0,0
92,"(0, 3)",0,0,0
92,"(0, 4)",0,0,0
92,"(0, 5)",1,0,0
92,"(0, 6)",0,0,0
92,"(0, 7)",0,0,0
92,"(0, 8)",1,0,0
92,"(0, 9)",0,0,0
92,"(0, 10)",1,0,0
92,"(0, 11)",1,1,0
92,"(0, 12)",1,1,0
92,"(0, 13)",1,0,0
92,"(0, 14)",1,0,0
92,"(0, 15)",0,0,0
92,"(0, 16)",0,0,0
92,"(0, 17)",1,0,0
92,"(0, 18)",0,0,0
92,"(0, 19)",0,0,0
92,"(1, 0)",0,0,0
92,"(1, 1)",1,0,0
92,"(1, 2)",1,1,0
92,"(1, 3)",1,1,0
92,"(1, 4)",0,0,0
92,"(1, 5)",0,0,0
92,"(1, 6)",1,1,0
92,"(1, 7)",1,1,0
92,"(1, 8)",0,0,0
92,"(1, 9)",0,0,0
92,"(1, 10)",0,0,0
92,"(1, 11)",0,0,0
92,"(1, 12)",0,0,0
92,"(1, 13)",0,0,0
92,"(1, 14)",0,0,0
92,"(1, 15)",1,0,0
92,"(1, 16)",0,0,0
92,"(1, 17)",1,0,0
92,"(1, 18)",1,1,0
92,"(1, 19)",1,0,0
92,"(2, 0)",0,0,0
92,"(2, 1)",1,1,0
92,"(2, 2)",1,0,1
92,"(2, 3)",0,0,0
92,"(2, 4)",1,0,0
92,"(2, 5)",1,1,0
92,"(2, 6)",1,1,0
92,"(2, 7)",0,0,0
92,"(2, 8)",1,1,0
92,"(2, 9)",0,0,0
92,"(2, 10)",0,0,0
92,"(2, 11)",0,0,0
92,"(2, 12)",1,1,0
92,"(2, 13)",1,1,0
92,"(2, 14)",0,0,0
92,"(2, 15)",1,1,0
92,"(2, 16)",0,0,0
92,"(2, 17)",1,0,0
92,"(2, 18)",1,0,0
92,"(2, 19)",1,0,0
92,"(3, 0)",1,0,0
92,"(3, 1)",0,0,0
92,"(3, 2)",0,0,0
92,"(3, 3)",0,0,0
92,"(3, 4)",1,0,0
92,"(3, 5)",1,1,0
92,"(3, 6)",1,1,0
92,"(3, 7)",0,0,0
92,"(3, 8)",0,0,0
92,"(3, 9)",0,0,0
92,"(3, 10)",0,0,0
92,"(3, 11)",1,1,0
92,"(3, 12)",0,0,0
92,"(3, 13)",0,0,0
92,"(3, 14)",1,1,0
92,"(3, 15)",1,1,0
92,"(3, 16)",1,1,0
92,"(3, 17)",1,0,0
92,"(3, 18)",1,0,0
92,"(3, 19)",1,0,0
92,"(4, 0)",0,0,0
92,"(4, 1)",0,0,0
92,"(4, 2)",1,0,0
92,"(4, 3)",0,0,0
92,"(4, 4)",1,1,0
92,"(4, 5)",1,1,0
92,"(4, 6)",1,0,0
92,"(4, 7)",1,0,0
92,"(4, 8)",0,0,0
92,"(4, 9)",1,1,0
92,"(4, 10)",0,0,0
92,"(4, 11)",0,0,0
92,"(4, 12)",1,1,0
92,"(4, 13)",1,1,0
92,"(4, 14)",1,1,0
92,"(4, 15)",1,1,0
92,"(4, 16)",0,0,0
92,"(4, 17)",1,1,0
92,"(4, 18)",1,0,0
92,"(4, 19)",1,0,0
92,"(5, 0)",0,0,0
92,"(5, 1)",1,0,0
92,"(5, 2)",1,0,0
92,"(5, 3)",0,0,0
92,"(5, 4)",1,0,0
92,"(5, 5)",0,0,0
92,"(5, 6)",0,0,0
92,"(5, 7)",0,0,0
92,"(5, 8)",1,1,0
92,"(5, 9)",0,0,0
92,"(5, 10)",1,0,0
92,"(5, 11)",1,1,0
92,"(5, 12)",0,0,0
92,"(5, 13)",0,0,0
92,"(5, 14)",1,1,0
92,"(5, 15)",0,0,0
92,"(5, 16)",0,0,0
92,"(5, 17)",1,1,0
92,"(5, 18)",1,0,0
92,"(5, 19)",1,0,0
92,"(6, 0)",0,0,0
92,"(6, 1)",1,0,0
92,"(6, 2)",1,1,0
92,"(6, 3)",0,0,0
92,"(6, 4)",0,0,0
92,"(6, 5)",1,1,0
92,"(6, 6)",1,0,0
92,"(6, 7)",0,0,0
92,"(6, 8)",0,0,0
92,"(6, 9)",0,0,0
92,"(6, 10)",0,0,0
92,"(6, 11)",1,0,0
92,"(6, 12)",0,0,0
92,"(6, 13)",0,0,0
92,"(6, 14)",0,0,0
92,"(6, 15)",0,0,0
92,"(6, 16)",1,0,0
92,"(6, 17)",1,0,0
92,"(6, 18)",1,0,0
92,"(6, 19)",1,1,0
92,"(7, 0)",0,0,0
92,"(7, 1)",1,1,0
92,"(7, 2)",0,0,0
92,"(7, 3)",0,0,0
92,"(7, 4)",0,0,0
92,"(7, 5)",0,0,0
92,"(7, 6)",1,1,0
92,"(7, 7)",1,1,0
92,"(7, 8)",0,0,0
92,"(7, 9)",0,0,0
92,"(7, 10)",1,1,0
92,"(7, 11)",1,1,0
92,"(7, 12)",1,1,0
92,"(7, 13)",1,1,0
92,"(7, 14)",0,0,0
92,"(7, 15)",0,0,0
92,"(7, 16)",0,0,0
92,"(7, 17)",0,0,0
92,"(7, 18)",0,0,0
92,"(7, 19)",0,0,0
92,"(8, 0)",1,0,0
92,"(8, 1)",1,0,0
92,"(8, 2)",0,0,0
92,"(8, 3)",1,1,0
92,"(8, 4)",1,0,0
92,"(8, 5)",0,0,0
92,"(8, 6)",0,0,0
92,"(8, 7)",1,1,0
92,"(8, 8)",1,1,0
92,"(8, 9)",1,1,0
92,"(8, 10)",0,0,0
92,"(8, 11)",1,0,0
92,"(8, 12)",0,0,0
92,"(8, 13)",0,0,0
92,"(8, 14)",1,1,0
92,"(8, 15)",0,0,0
92,"(8, 16)",1,1,0
92,"(8, 17)",1,1,0
92,"(8, 18)",1,1,0
92,"(8, 19)",1,1,0
92,"(9, 0)",1,1,0
92,"(9, 1)",1,1,0
92,"(9, 2)",0,0,0
92,"(9, 3)",0,0,0
92,"(9, 4)",0,0,0
92,"(9, 5)",0,0,0
92,"(9, 6)",0,0,0
92,"(9, 7)",0,0,0
92,"(9, 8)",1,1,0
92,"(9, 9)",0,0,0
92,"(9, 10)",1,1,0
92,"(9, 11)",0,0,0
92,"(9, 12)",0,0,0
92,"(9, 13)",0,0,0
92,"(9, 14)",1,0,0
92,"(9, 15)",1,0,0
92,"(9, 16)",0,0,0
92,"(9, 17)",1,1,0
92,"(9, 18)",1,0,0
92,"(9, 19)",0,0,0
92,"(10, 0)",0,0,0
92,"(10, 1)",0,0,0
92,"(10, 2)",1,0,0
92,"(10, 3)",0,0,0
92,"(10, 4)",1,1,0
92,"(10, 5)",0,0,0
92,"(10, 6)",1,0,0
92,"(10, 7)",1,0,0
92,"(10, 8)",0,0,0
92,"(10, 9)",0,0,0
92,"(10, 10)",0,0,0
92,"(10, 11)",0,0,0
92,"(10, 12)",1,1,0
92,"(10, 13)",0,0,0
92,"(10, 14)",1,1,0
92,"(10, 15)",1,1,0
92,"(10, 16)",1,1,1
92,"(10, 17)",1,0,0
92,"(10, 18)",0,0,0
92,"(10, 19)",0,0,0
92,"(11, 0)",1,0,0
92,"(11, 1)",1,0,0
92,"(11, 2)",0,0,0
92,"(11, 3)",0,0,0
92,"(11, 4)",1,0,0
92,"(11, 5)",0,0,0
92,"(11, 6)",1,1,0
92,"(11, 7)",1,1,0
92,"(11, 8)",1,1,0
92,"(11, 9)",0,0,0
92,"(11, 10)",0,0,0
92,"(11, 11)",0,0,0
92,"(11, 12)",0,0,0
92,"(11, 13)",1,1,0
92,"(11, 14)",0,0,0
92,"(11, 15)",1,1,0
92,"(11, 16)",0,0,0
92,"(11, 17)",0,0,0
92,"(11, 18)",1,1,0
92,"(11, 19)",1,0,0
92,"(12, 0)",0,0,0
